File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_ET_500m_doy2000001_aid0001,ET_500m,aid0001,2000-01-01,8382.0,-0.4,1.5,"(-0.4,1.5)",1.1387616,0.294772,0.0868905,1.4,1.5,1.2,0.4,1.0
MOD16A2GF_006_ET_500m_doy2000009_aid0001,ET_500m,aid0001,2000-01-09,8382.0,-0.3,1.6,"(-0.3,1.6)",1.2870079,0.2981841,0.0889138,1.5,1.6,1.4,0.8,1.2
MOD16A2GF_006_ET_500m_doy2000017_aid0001,ET_500m,aid0001,2000-01-17,8382.0,-0.2,2.1,"(-0.2,2.1)",1.640933,0.3603774,0.1298719,1.9,2.1,1.7,0.9,1.5
MOD16A2GF_006_ET_500m_doy2000025_aid0001,ET_500m,aid0001,2000-01-25,8382.0,-0.2,2.0,"(-0.2,2.0)",1.5832737,0.3515,0.1235523,1.8,2.0,1.7,0.8,1.4
MOD16A2GF_006_ET_500m_doy2000033_aid0001,ET_500m,aid0001,2000-02-02,8382.0,0.1,1.5,"(0.1,1.5)",1.2798855,0.1705286,0.02908,1.4,1.5,1.3,0.9,1.2
MOD16A2GF_006_ET_500m_doy2000041_aid0001,ET_500m,aid0001,2000-02-10,8382.0,0.2,2.3,"(0.2,2.3)",1.8791219,0.2251027,0.0506712,2.0,2.3,1.9,1.5,1.8
MOD16A2GF_006_ET_500m_doy2000049_aid0001,ET_500m,aid0001,2000-02-18,8382.0,0.1,2.9,"(0.1,2.9)",2.4669172,0.3716794,0.1381456,2.7,2.9,2.6,1.7,2.3
MOD16A2GF_006_ET_500m_doy2000057_aid0001,ET_500m,aid0001,2000-02-26,8382.0,0.3,3.5,"(0.3,3.5)",2.5388929,0.3125966,0.0977166,2.7,3.1,2.6,2.0,2.4
MOD16A2GF_006_ET_500m_doy2000065_aid0001,ET_500m,aid0001,2000-03-05,8382.0,0.2,6.4,"(0.2,6.4)",4.0047005,0.7283694,0.5305219,4.4,5.4,4.1,2.7,3.7
MOD16A2GF_006_ET_500m_doy2000073_aid0001,ET_500m,aid0001,2000-03-13,8382.0,1.0,5.2,"(1.0,5.2)",3.2657838,0.65633,0.4307691,3.6,4.8,3.2,1.6,2.8
MOD16A2GF_006_ET_500m_doy2000081_aid0001,ET_500m,aid0001,2000-03-21,8382.0,0.3,9.1,"(0.3,9.1)",5.9060845,1.0129895,1.0261477,6.6,8.6,5.8,3.2,5.2
MOD16A2GF_006_ET_500m_doy2000089_aid0001,ET_500m,aid0001,2000-03-29,8382.0,3.2,9.7,"(3.2,9.7)",6.5675018,1.0724788,1.1502109,7.4,9.7,6.5,3.5,5.8
MOD16A2GF_006_ET_500m_doy2000097_aid0001,ET_500m,aid0001,2000-04-06,8382.0,5.2,10.1,"(5.2,10.1)",7.8695061,0.8857488,0.7845509,8.5,10.1,7.9,5.4,7.2
MOD16A2GF_006_ET_500m_doy2000105_aid0001,ET_500m,aid0001,2000-04-14,8382.0,10.9,15.0,"(10.9,15.0)",12.398115,0.5280681,0.2788559,12.8,14.1,12.5,10.9,11.9
MOD16A2GF_006_ET_500m_doy2000113_aid0001,ET_500m,aid0001,2000-04-22,8382.0,13.4,21.0,"(13.4,21.0)",15.3368647,0.7563924,0.5721294,15.8,17.4,15.3,13.4,14.7
MOD16A2GF_006_ET_500m_doy2000121_aid0001,ET_500m,aid0001,2000-04-30,8382.0,8.9,17.1,"(8.9,17.1)",10.4360296,0.7899013,0.6239441,10.9,12.5,10.5,8.9,9.8
MOD16A2GF_006_ET_500m_doy2000129_aid0001,ET_500m,aid0001,2000-05-08,8382.0,10.6,23.3,"(10.6,23.3)",12.5447507,1.219362,1.4868437,13.1,15.2,12.2,10.6,11.7
MOD16A2GF_006_ET_500m_doy2000137_aid0001,ET_500m,aid0001,2000-05-16,8382.0,12.5,33.6,"(12.5,33.6)",16.8578263,2.3448925,5.4985208,18.1,22.4,16.4,12.5,15.2
MOD16A2GF_006_ET_500m_doy2000145_aid0001,ET_500m,aid0001,2000-05-24,8382.0,15.6,40.3,"(15.6,40.3)",21.3221546,3.1836685,10.1357452,22.9,28.7,20.8,15.6,19.0
MOD16A2GF_006_ET_500m_doy2000153_aid0001,ET_500m,aid0001,2000-06-01,8382.0,13.2,38.4,"(13.2,38.4)",20.9403006,4.0882569,16.7138447,23.1,30.7,20.3,13.2,18.0
MOD16A2GF_006_ET_500m_doy2000161_aid0001,ET_500m,aid0001,2000-06-09,8382.0,14.6,44.6,"(14.6,44.6)",28.1905989,5.2877667,27.9604771,30.6,39.6,28.0,15.6,24.6
MOD16A2GF_006_ET_500m_doy2000169_aid0001,ET_500m,aid0001,2000-06-17,8382.0,14.9,48.5,"(14.9,48.5)",30.7402649,5.8095381,33.7507326,33.7,44.2,30.6,16.3,26.7
MOD16A2GF_006_ET_500m_doy2000177_aid0001,ET_500m,aid0001,2000-06-25,8382.0,10.3,35.5,"(10.3,35.5)",19.5758172,4.0495073,16.3985097,21.8,29.0,19.4,10.3,17.0
MOD16A2GF_006_ET_500m_doy2000185_aid0001,ET_500m,aid0001,2000-07-03,8382.0,12.6,44.4,"(12.6,44.4)",23.2012288,6.6647373,44.4187231,27.7,42.1,22.3,12.6,18.0
MOD16A2GF_006_ET_500m_doy2000193_aid0001,ET_500m,aid0001,2000-07-11,8382.0,12.0,47.6,"(12.0,47.6)",22.5669888,6.1978492,38.4133352,27.0,40.9,22.0,12.0,17.7
MOD16A2GF_006_ET_500m_doy2000201_aid0001,ET_500m,aid0001,2000-07-19,8382.0,12.0,51.6,"(12.0,51.6)",20.3275829,4.5673841,20.8609977,22.9,31.7,19.6,12.0,17.0
MOD16A2GF_006_ET_500m_doy2000209_aid0001,ET_500m,aid0001,2000-07-27,8382.0,10.2,46.1,"(10.2,46.1)",19.734753,4.8399123,23.4247514,23.0,33.2,19.7,10.2,16.2
MOD16A2GF_006_ET_500m_doy2000217_aid0001,ET_500m,aid0001,2000-08-04,8382.0,10.0,49.4,"(10.0,49.4)",17.2655333,4.1211754,16.9840864,19.7,28.0,17.2,10.0,14.1
MOD16A2GF_006_ET_500m_doy2000225_aid0001,ET_500m,aid0001,2000-08-12,8382.0,9.8,35.4,"(9.8,35.4)",14.9075758,2.5947497,6.732726,16.0,20.3,14.6,9.8,13.1
MOD16A2GF_006_ET_500m_doy2000233_aid0001,ET_500m,aid0001,2000-08-20,8382.0,7.5,33.0,"(7.5,33.0)",15.5757576,3.8667015,14.9513808,17.9,25.1,15.6,7.5,13.1
MOD16A2GF_006_ET_500m_doy2000241_aid0001,ET_500m,aid0001,2000-08-28,8382.0,7.9,30.7,"(7.9,30.7)",15.2577905,3.0598361,9.3625968,16.8,22.0,14.9,8.1,13.3
MOD16A2GF_006_ET_500m_doy2000249_aid0001,ET_500m,aid0001,2000-09-05,8382.0,6.4,26.0,"(6.4,26.0)",11.7314841,2.5687405,6.5984277,12.9,17.1,11.4,6.4,10.1
MOD16A2GF_006_ET_500m_doy2000257_aid0001,ET_500m,aid0001,2000-09-13,8382.0,6.4,21.0,"(6.4,21.0)",8.9096158,1.4780751,2.1847059,9.4,11.6,8.7,6.4,7.9
MOD16A2GF_006_ET_500m_doy2000265_aid0001,ET_500m,aid0001,2000-09-21,8382.0,6.2,17.1,"(6.2,17.1)",7.9944047,1.0353411,1.0719312,8.5,10.4,7.9,6.2,7.2
MOD16A2GF_006_ET_500m_doy2000273_aid0001,ET_500m,aid0001,2000-09-29,8382.0,5.5,10.6,"(5.5,10.6)",6.8836077,0.6447138,0.4156559,7.3,8.9,7.1,5.5,6.2
MOD16A2GF_006_ET_500m_doy2000281_aid0001,ET_500m,aid0001,2000-10-07,8382.0,3.8,7.1,"(3.8,7.1)",4.6646624,0.4268367,0.1821896,4.9,5.9,4.8,3.8,4.2
MOD16A2GF_006_ET_500m_doy2000289_aid0001,ET_500m,aid0001,2000-10-15,8382.0,2.7,5.2,"(2.7,5.2)",3.5337986,0.3737821,0.1397131,3.8,4.5,3.7,2.7,3.3
MOD16A2GF_006_ET_500m_doy2000297_aid0001,ET_500m,aid0001,2000-10-23,8382.0,2.2,4.5,"(2.2,4.5)",2.72466,0.24181,0.0584721,2.9,3.5,2.8,2.2,2.5
MOD16A2GF_006_ET_500m_doy2000305_aid0001,ET_500m,aid0001,2000-10-31,8382.0,1.5,3.5,"(1.5,3.5)",1.9310188,0.1969025,0.0387706,2.0,2.3,2.0,1.5,1.8
MOD16A2GF_006_ET_500m_doy2000313_aid0001,ET_500m,aid0001,2000-11-08,8382.0,0.8,2.3,"(0.8,2.3)",1.1968385,0.1331242,0.017722,1.3,1.6,1.2,0.8,1.1
MOD16A2GF_006_ET_500m_doy2000321_aid0001,ET_500m,aid0001,2000-11-16,8382.0,0.8,2.1,"(0.8,2.1)",1.2123598,0.1188104,0.0141159,1.3,1.6,1.2,0.8,1.1
MOD16A2GF_006_ET_500m_doy2000329_aid0001,ET_500m,aid0001,2000-11-24,8382.0,0.6,2.3,"(0.6,2.3)",1.6686471,0.2533056,0.0641637,1.8,2.1,1.7,1.3,1.6
MOD16A2GF_006_ET_500m_doy2000337_aid0001,ET_500m,aid0001,2000-12-02,8382.0,0.5,1.3,"(0.5,1.3)",0.8602362,0.0691641,0.0047837,0.9,1.0,0.9,0.7,0.8
MOD16A2GF_006_ET_500m_doy2000345_aid0001,ET_500m,aid0001,2000-12-10,8382.0,0.2,1.4,"(0.2,1.4)",1.0826056,0.1827649,0.033403,1.2,1.3,1.1,1.0,1.1
MOD16A2GF_006_ET_500m_doy2000353_aid0001,ET_500m,aid0001,2000-12-18,8382.0,0.4,2.3,"(0.4,2.3)",1.8402768,0.3439393,0.1182943,2.0,2.3,1.9,1.5,1.8
MOD16A2GF_006_ET_500m_doy2000361_aid0001,ET_500m,aid0001,2000-12-26,8382.0,0.5,1.3,"(0.5,1.3)",1.1568599,0.1539353,0.0236961,1.2,1.2,1.2,1.2,1.2
MOD16A2GF_006_ET_500m_doy2001001_aid0001,ET_500m,aid0001,2001-01-01,8382.0,-0.1,1.7,"(-0.1,1.7)",1.62466,0.1315676,0.01731,1.7,1.7,1.7,1.5,1.6
MOD16A2GF_006_ET_500m_doy2001009_aid0001,ET_500m,aid0001,2001-01-09,8382.0,-0.2,1.5,"(-0.2,1.5)",1.3096278,0.1202841,0.0144683,1.4,1.5,1.3,1.2,1.3
MOD16A2GF_006_ET_500m_doy2001017_aid0001,ET_500m,aid0001,2001-01-17,8382.0,0.1,2.1,"(0.1,2.1)",1.8517538,0.114364,0.0130791,1.9,2.0,1.9,1.7,1.8
MOD16A2GF_006_ET_500m_doy2001025_aid0001,ET_500m,aid0001,2001-01-25,8382.0,0.0,2.0,"(0.0,2.0)",1.7788117,0.138995,0.0193196,1.9,2.0,1.8,1.4,1.7
MOD16A2GF_006_ET_500m_doy2001033_aid0001,ET_500m,aid0001,2001-02-02,8382.0,0.1,2.0,"(0.1,2.0)",1.7627654,0.2183945,0.0476961,1.9,2.0,1.8,1.4,1.7
MOD16A2GF_006_ET_500m_doy2001041_aid0001,ET_500m,aid0001,2001-02-10,8382.0,1.2,2.8,"(1.2,2.8)",2.422262,0.3094715,0.0957726,2.7,2.8,2.6,1.5,2.2
MOD16A2GF_006_ET_500m_doy2001049_aid0001,ET_500m,aid0001,2001-02-18,8382.0,1.0,3.1,"(1.0,3.1)",2.5069315,0.2421094,0.058617,2.7,3.1,2.5,2.0,2.4
MOD16A2GF_006_ET_500m_doy2001057_aid0001,ET_500m,aid0001,2001-02-26,8382.0,0.7,3.7,"(0.7,3.7)",2.6446671,0.4601226,0.2117128,3.0,3.7,2.6,1.5,2.3
MOD16A2GF_006_ET_500m_doy2001065_aid0001,ET_500m,aid0001,2001-03-06,8382.0,1.3,3.9,"(1.3,3.9)",2.5483655,0.5191251,0.2694909,2.9,3.9,2.5,1.3,2.1
MOD16A2GF_006_ET_500m_doy2001073_aid0001,ET_500m,aid0001,2001-03-14,8382.0,1.8,6.4,"(1.8,6.4)",3.7591028,0.5893289,0.3473086,4.1,5.1,3.8,2.4,3.4
MOD16A2GF_006_ET_500m_doy2001081_aid0001,ET_500m,aid0001,2001-03-22,8382.0,0.9,8.6,"(0.9,8.6)",5.631329,0.9788209,0.9580903,6.3,8.2,5.6,3.1,5.0
MOD16A2GF_006_ET_500m_doy2001089_aid0001,ET_500m,aid0001,2001-03-30,8382.0,6.6,12.2,"(6.6,12.2)",9.4453352,0.8348895,0.6970404,10.0,11.8,9.4,7.0,8.8
MOD16A2GF_006_ET_500m_doy2001097_aid0001,ET_500m,aid0001,2001-04-07,8382.0,7.1,11.8,"(7.1,11.8)",9.5098187,0.8528464,0.7273469,10.2,11.8,9.5,7.1,8.9
MOD16A2GF_006_ET_500m_doy2001105_aid0001,ET_500m,aid0001,2001-04-15,8382.0,5.3,12.4,"(5.3,12.4)",8.3578979,1.7179041,2.9511945,9.9,12.4,7.8,5.3,6.9
MOD16A2GF_006_ET_500m_doy2001113_aid0001,ET_500m,aid0001,2001-04-23,8382.0,10.7,16.7,"(10.7,16.7)",13.9483059,0.7403311,0.5480901,14.5,16.2,14.1,11.6,13.3
MOD16A2GF_006_ET_500m_doy2001121_aid0001,ET_500m,aid0001,2001-05-01,8382.0,14.2,30.9,"(14.2,30.9)",16.9596994,1.7473567,3.0532554,17.8,20.8,16.4,14.2,15.8
MOD16A2GF_006_ET_500m_doy2001129_aid0001,ET_500m,aid0001,2001-05-09,8382.0,12.1,33.3,"(12.1,33.3)",15.8128728,2.4304234,5.9069579,16.7,20.6,15.4,12.1,14.1
MOD16A2GF_006_ET_500m_doy2001137_aid0001,ET_500m,aid0001,2001-05-17,8382.0,14.6,31.1,"(14.6,31.1)",17.4220472,1.8091889,3.2731646,18.0,20.7,17.2,14.6,16.2
MOD16A2GF_006_ET_500m_doy2001145_aid0001,ET_500m,aid0001,2001-05-25,8382.0,9.5,28.5,"(9.5,28.5)",13.9856597,2.74568,7.5387588,15.3,20.2,13.4,9.5,12.0
MOD16A2GF_006_ET_500m_doy2001153_aid0001,ET_500m,aid0001,2001-06-02,8382.0,10.3,36.9,"(10.3,36.9)",20.3770699,3.821589,14.6045422,22.2,29.2,19.6,10.5,17.5
MOD16A2GF_006_ET_500m_doy2001161_aid0001,ET_500m,aid0001,2001-06-10,8382.0,10.7,33.3,"(10.7,33.3)",18.4646862,3.0493368,9.2984547,19.9,25.4,18.4,10.7,16.2
MOD16A2GF_006_ET_500m_doy2001169_aid0001,ET_500m,aid0001,2001-06-18,8382.0,13.2,38.5,"(13.2,38.5)",19.92466,3.3324016,11.1049001,21.9,28.6,19.4,13.2,17.4
MOD16A2GF_006_ET_500m_doy2001177_aid0001,ET_500m,aid0001,2001-06-26,8382.0,17.4,51.7,"(17.4,51.7)",34.4618587,5.2340416,27.3951916,38.0,48.3,33.8,21.0,31.1
MOD16A2GF_006_ET_500m_doy2001185_aid0001,ET_500m,aid0001,2001-07-04,8382.0,18.3,61.1,"(18.3,61.1)",40.5322835,6.583863,43.3472517,45.2,57.7,39.6,23.2,36.4
MOD16A2GF_006_ET_500m_doy2001193_aid0001,ET_500m,aid0001,2001-07-12,8382.0,22.2,66.4,"(22.2,66.4)",37.380649,5.5934697,31.286903,40.8,51.3,36.3,23.3,33.8
MOD16A2GF_006_ET_500m_doy2001201_aid0001,ET_500m,aid0001,2001-07-20,8382.0,19.2,57.7,"(19.2,57.7)",34.575006,5.4768866,29.9962865,37.2,45.9,34.3,22.7,31.4
MOD16A2GF_006_ET_500m_doy2001209_aid0001,ET_500m,aid0001,2001-07-28,8382.0,12.8,45.2,"(12.8,45.2)",27.4668098,4.9035333,24.0446393,29.9,38.6,27.7,15.5,24.1
MOD16A2GF_006_ET_500m_doy2001217_aid0001,ET_500m,aid0001,2001-08-05,8382.0,13.5,38.5,"(13.5,38.5)",22.9196731,3.7372353,13.9669275,25.1,32.6,22.5,13.5,20.1
MOD16A2GF_006_ET_500m_doy2001225_aid0001,ET_500m,aid0001,2001-08-13,8382.0,16.4,42.6,"(16.4,42.6)",23.8351587,3.8919066,15.1469373,26.1,33.9,23.3,16.4,20.9
MOD16A2GF_006_ET_500m_doy2001233_aid0001,ET_500m,aid0001,2001-08-21,8382.0,13.3,34.6,"(13.3,34.6)",18.0001909,2.7228489,7.413906,19.3,24.0,17.4,13.3,16.1
MOD16A2GF_006_ET_500m_doy2001241_aid0001,ET_500m,aid0001,2001-08-29,8382.0,9.0,31.5,"(9.0,31.5)",16.6411954,2.9176637,8.5127613,18.5,24.4,16.3,9.0,14.525
MOD16A2GF_006_ET_500m_doy2001249_aid0001,ET_500m,aid0001,2001-09-06,8382.0,5.1,21.3,"(5.1,21.3)",8.5656764,1.5857851,2.5147143,9.5,12.5,8.5,5.1,7.5
MOD16A2GF_006_ET_500m_doy2001257_aid0001,ET_500m,aid0001,2001-09-14,8382.0,4.8,22.4,"(4.8,22.4)",7.2988189,1.6003123,2.5609996,8.4,11.7,7.1,4.8,6.2
MOD16A2GF_006_ET_500m_doy2001265_aid0001,ET_500m,aid0001,2001-09-22,8382.0,3.5,15.3,"(3.5,15.3)",5.864555,1.138962,1.2972345,6.6,8.8,5.8,3.5,5.1
MOD16A2GF_006_ET_500m_doy2001273_aid0001,ET_500m,aid0001,2001-09-30,8382.0,3.6,10.5,"(3.6,10.5)",5.0420305,0.8464717,0.7165143,5.5,7.1,4.9,3.6,4.4
MOD16A2GF_006_ET_500m_doy2001281_aid0001,ET_500m,aid0001,2001-10-08,8382.0,2.9,6.1,"(2.9,6.1)",3.6375925,0.4112653,0.1691392,3.8,4.5,3.7,2.9,3.3
MOD16A2GF_006_ET_500m_doy2001289_aid0001,ET_500m,aid0001,2001-10-16,8382.0,2.6,4.9,"(2.6,4.9)",3.6992723,0.3719985,0.1383829,4.0,4.7,3.7,2.8,3.5
MOD16A2GF_006_ET_500m_doy2001297_aid0001,ET_500m,aid0001,2001-10-24,8382.0,2.0,3.5,"(2.0,3.5)",2.6921021,0.286355,0.0819992,2.9,3.5,2.7,2.0,2.5
MOD16A2GF_006_ET_500m_doy2001305_aid0001,ET_500m,aid0001,2001-11-01,8382.0,1.1,2.5,"(1.1,2.5)",1.7862205,0.1895563,0.0359316,1.9,2.2,1.8,1.4,1.7
MOD16A2GF_006_ET_500m_doy2001313_aid0001,ET_500m,aid0001,2001-11-09,8382.0,1.1,2.8,"(1.1,2.8)",2.1524099,0.2549174,0.0649829,2.3,2.7,2.2,1.6,2.0
MOD16A2GF_006_ET_500m_doy2001321_aid0001,ET_500m,aid0001,2001-11-17,8382.0,0.7,2.0,"(0.7,2.0)",1.666273,0.1722572,0.0296726,1.8,2.0,1.7,1.3,1.6
MOD16A2GF_006_ET_500m_doy2001329_aid0001,ET_500m,aid0001,2001-11-25,8382.0,1.1,2.0,"(1.1,2.0)",1.8412312,0.1207679,0.0145849,1.9,2.0,1.9,1.7,1.8
MOD16A2GF_006_ET_500m_doy2001337_aid0001,ET_500m,aid0001,2001-12-03,8382.0,1.1,2.1,"(1.1,2.1)",1.9277022,0.1465045,0.0214636,2.0,2.1,2.0,1.8,1.9
MOD16A2GF_006_ET_500m_doy2001345_aid0001,ET_500m,aid0001,2001-12-11,8382.0,0.8,1.5,"(0.8,1.5)",1.3396803,0.1011166,0.0102246,1.4,1.5,1.4,1.2,1.3
MOD16A2GF_006_ET_500m_doy2001353_aid0001,ET_500m,aid0001,2001-12-19,8382.0,0.8,1.5,"(0.8,1.5)",1.4285493,0.0937043,0.0087805,1.5,1.5,1.4,1.3,1.4
MOD16A2GF_006_ET_500m_doy2001361_aid0001,ET_500m,aid0001,2001-12-27,8382.0,0.7,1.2,"(0.7,1.2)",1.1666667,0.0664456,0.004415,1.2,1.2,1.2,1.0,1.1
MOD16A2GF_006_ET_500m_doy2002001_aid0001,ET_500m,aid0001,2002-01-01,8382.0,0.9,1.3,"(0.9,1.3)",1.2590432,0.0535871,0.0028716,1.3,1.3,1.3,1.1,1.2
MOD16A2GF_006_ET_500m_doy2002009_aid0001,ET_500m,aid0001,2002-01-09,8382.0,0.7,1.5,"(0.7,1.5)",1.3072536,0.1085901,0.0117918,1.4,1.5,1.3,1.2,1.3
MOD16A2GF_006_ET_500m_doy2002017_aid0001,ET_500m,aid0001,2002-01-17,8382.0,1.0,1.5,"(1.0,1.5)",1.4078024,0.0756817,0.0057277,1.5,1.5,1.4,1.3,1.4
MOD16A2GF_006_ET_500m_doy2002025_aid0001,ET_500m,aid0001,2002-01-25,8382.0,1.1,2.4,"(1.1,2.4)",2.1563827,0.127628,0.0162889,2.2,2.3,2.2,2.0,2.1
MOD16A2GF_006_ET_500m_doy2002033_aid0001,ET_500m,aid0001,2002-02-02,8382.0,0.8,1.6,"(0.8,1.6)",1.3501432,0.0639834,0.0040939,1.4,1.5,1.4,1.2,1.3
MOD16A2GF_006_ET_500m_doy2002041_aid0001,ET_500m,aid0001,2002-02-10,8382.0,0.6,2.2,"(0.6,2.2)",1.8497495,0.1266431,0.0160385,1.9,2.0,1.9,1.7,1.8
MOD16A2GF_006_ET_500m_doy2002049_aid0001,ET_500m,aid0001,2002-02-18,8382.0,0.6,3.3,"(0.6,3.3)",2.5664877,0.328561,0.1079523,2.8,3.3,2.6,1.8,2.4
MOD16A2GF_006_ET_500m_doy2002057_aid0001,ET_500m,aid0001,2002-02-26,8382.0,1.2,3.1,"(1.2,3.1)",2.3456932,0.1890145,0.0357265,2.5,2.8,2.4,2.0,2.3
MOD16A2GF_006_ET_500m_doy2002065_aid0001,ET_500m,aid0001,2002-03-06,8382.0,2.2,3.9,"(2.2,3.9)",3.2331305,0.2906048,0.0844512,3.4,3.8,3.3,2.7,3.1
MOD16A2GF_006_ET_500m_doy2002073_aid0001,ET_500m,aid0001,2002-03-14,8382.0,3.5,9.2,"(3.5,9.2)",6.6879981,1.0760618,1.1579089,7.5,9.2,6.9,3.5,5.9
MOD16A2GF_006_ET_500m_doy2002081_aid0001,ET_500m,aid0001,2002-03-22,8382.0,3.8,7.7,"(3.8,7.7)",6.0804343,0.7192475,0.517317,6.6,7.7,6.1,4.1,5.6
MOD16A2GF_006_ET_500m_doy2002089_aid0001,ET_500m,aid0001,2002-03-30,8382.0,5.0,10.4,"(5.0,10.4)",7.7142209,1.0865001,1.1804826,8.5,10.4,7.9,5.0,7.1
MOD16A2GF_006_ET_500m_doy2002097_aid0001,ET_500m,aid0001,2002-04-07,8382.0,6.7,11.6,"(6.7,11.6)",9.3517418,0.8680831,0.7535683,10.1,11.6,9.5,6.7,8.7
MOD16A2GF_006_ET_500m_doy2002105_aid0001,ET_500m,aid0001,2002-04-15,8382.0,9.0,13.9,"(9.0,13.9)",11.3640062,0.8487904,0.7204451,12.0,13.7,11.5,9.0,10.8
MOD16A2GF_006_ET_500m_doy2002113_aid0001,ET_500m,aid0001,2002-04-23,8382.0,11.5,16.5,"(11.5,16.5)",13.6583274,0.8046953,0.6475344,14.2,16.0,13.7,11.5,13.0
MOD16A2GF_006_ET_500m_doy2002121_aid0001,ET_500m,aid0001,2002-05-01,8382.0,14.0,30.1,"(14.0,30.1)",16.8915772,1.6169027,2.6143743,17.8,20.9,16.4,14.0,15.7
MOD16A2GF_006_ET_500m_doy2002129_aid0001,ET_500m,aid0001,2002-05-09,8382.0,12.6,35.8,"(12.6,35.8)",17.5489621,2.7526765,7.5772281,18.8,23.6,17.0,12.6,15.6
MOD16A2GF_006_ET_500m_doy2002137_aid0001,ET_500m,aid0001,2002-05-17,8382.0,11.9,35.9,"(11.9,35.9)",19.0896564,3.9353089,15.4866563,21.9,30.4,18.3,11.9,16.2
MOD16A2GF_006_ET_500m_doy2002145_aid0001,ET_500m,aid0001,2002-05-25,8382.0,12.5,51.9,"(12.5,51.9)",25.2766404,5.562168,30.9377125,28.8,40.5,25.0,12.5,21.0
MOD16A2GF_006_ET_500m_doy2002153_aid0001,ET_500m,aid0001,2002-06-02,8382.0,12.2,54.7,"(12.2,54.7)",28.0633381,5.8683312,34.4373114,31.4,42.8,28.4,12.5,23.8
MOD16A2GF_006_ET_500m_doy2002161_aid0001,ET_500m,aid0001,2002-06-10,8382.0,18.4,46.5,"(18.4,46.5)",27.5509783,4.1986114,17.6283377,29.5,37.1,27.3,18.4,24.4
MOD16A2GF_006_ET_500m_doy2002169_aid0001,ET_500m,aid0001,2002-06-18,8382.0,20.1,59.1,"(20.1,59.1)",31.9310308,4.6661245,21.7727176,34.2,42.0,31.6,21.2,29.0
MOD16A2GF_006_ET_500m_doy2002177_aid0001,ET_500m,aid0001,2002-06-26,8382.0,14.1,42.2,"(14.1,42.2)",23.0080888,4.1614316,17.3175127,25.4,33.2,22.4,14.1,20.2
MOD16A2GF_006_ET_500m_doy2002185_aid0001,ET_500m,aid0001,2002-07-04,8382.0,18.1,53.5,"(18.1,53.5)",33.9142209,5.6404581,31.8147679,36.9,46.6,33.6,20.7,30.4
MOD16A2GF_006_ET_500m_doy2002193_aid0001,ET_500m,aid0001,2002-07-12,8382.0,13.9,54.6,"(13.9,54.6)",34.752744,6.0649199,36.7832536,37.7,48.0,34.7,20.5,30.8
MOD16A2GF_006_ET_500m_doy2002201_aid0001,ET_500m,aid0001,2002-07-20,8382.0,19.9,43.5,"(19.9,43.5)",27.1293367,3.642371,13.2668666,29.0,35.7,26.8,19.9,24.5
MOD16A2GF_006_ET_500m_doy2002209_aid0001,ET_500m,aid0001,2002-07-28,8382.0,14.7,49.5,"(14.7,49.5)",27.5597829,5.451633,29.7203022,31.3,43.0,27.1,14.7,23.5
MOD16A2GF_006_ET_500m_doy2002217_aid0001,ET_500m,aid0001,2002-08-05,8382.0,11.3,43.3,"(11.3,43.3)",22.0848604,5.0540308,25.543227,25.5,36.3,21.3,11.3,18.3
MOD16A2GF_006_ET_500m_doy2002225_aid0001,ET_500m,aid0001,2002-08-13,8382.0,9.8,41.4,"(9.8,41.4)",18.7299093,4.3085297,18.5634278,21.175,29.4,18.0,9.8,15.6
MOD16A2GF_006_ET_500m_doy2002233_aid0001,ET_500m,aid0001,2002-08-21,8382.0,8.5,31.9,"(8.5,31.9)",14.9921379,3.1575124,9.9698845,16.6,22.4,14.4,8.5,12.7
MOD16A2GF_006_ET_500m_doy2002241_aid0001,ET_500m,aid0001,2002-08-29,8382.0,8.2,30.1,"(8.2,30.1)",13.5084228,2.9797981,8.8791965,15.1,20.8,12.8,8.2,11.3
MOD16A2GF_006_ET_500m_doy2002249_aid0001,ET_500m,aid0001,2002-09-06,8382.0,8.0,25.0,"(8.0,25.0)",10.9221188,1.6052125,2.5767071,11.6,14.3,10.6,8.0,9.8
MOD16A2GF_006_ET_500m_doy2002257_aid0001,ET_500m,aid0001,2002-09-14,8382.0,6.3,12.2,"(6.3,12.2)",8.1309234,0.7375617,0.5439972,8.5,9.8,8.1,6.3,7.6
MOD16A2GF_006_ET_500m_doy2002265_aid0001,ET_500m,aid0001,2002-09-22,8382.0,3.5,9.2,"(3.5,9.2)",5.6505369,0.696519,0.4851387,6.1,7.7,5.8,3.5,5.0
MOD16A2GF_006_ET_500m_doy2002273_aid0001,ET_500m,aid0001,2002-09-30,8382.0,3.8,7.8,"(3.8,7.8)",5.4791935,0.9102987,0.8286437,6.1,7.8,5.5,3.8,4.6
MOD16A2GF_006_ET_500m_doy2002281_aid0001,ET_500m,aid0001,2002-10-08,8382.0,2.7,5.7,"(2.7,5.7)",4.4457528,0.4862073,0.2363975,4.8,5.7,4.5,3.1,4.1
MOD16A2GF_006_ET_500m_doy2002289_aid0001,ET_500m,aid0001,2002-10-16,8382.0,1.4,3.7,"(1.4,3.7)",2.6190169,0.4168614,0.1737734,3.0,3.7,2.6,1.4,2.3
